161.106.0.0/16
194.206.0.0/16
195.101.0.0/16
194.250.0.0/16
212.22.96.0/19
217.167.0.0/16
194.204.159.0/24
212.65.32.0/19
194.204.152.0/24
217.128.0.0/16
194.51.0.0/16
62.36.0.0/15
195.25.0.0/16
213.56.0.0/16
193.251.154.0/24
193.251.151.0/24
212.224.128.0/17
213.25.0.0/16
212.244.0.0/16
212.160.0.0/16
195.205.0.0/16
194.204.128.0/18
193.251.128.0/24
217.96.0.0/14
217.116.96.0/20
212.234.0.0/16
195.6.0.0/16
80.102.0.0/16
80.103.0.0/16
193.252.150.0/24
80.48.0.0/13
193.110.120.0/22
193.253.158.0/23
81.80.0.0/16
193.252.235.0/24
193.252.153.0/24
212.160.172.0/24
80.12.195.0/24
83.0.0.0/11
193.252.126.0/24
62.37.192.0/24
85.48.0.0/12
194.250.131.0/24
193.253.141.0/24
81.248.4.0/24
81.248.11.0/24
192.144.77.0/24
217.116.100.0/22
87.96.0.0/17
62.37.226.0/24
62.37.225.0/24
62.37.236.0/24
62.37.237.0/24
62.37.183.0/24
62.37.182.0/24
217.97.216.0/24
85.62.65.0/24
85.10.96.0/19
91.86.0.0/15
91.94.0.0/16
62.36.16.0/21
62.36.240.0/21
90.160.0.0/12
193.253.72.0/24
80.12.197.0/24
62.36.13.0/24
62.36.21.0/24
79.184.0.0/13
79.162.0.0/15
80.12.105.0/24
80.12.107.0/24
212.234.206.0/24
94.104.0.0/13
217.97.171.0/24
213.77.68.0/24
80.48.169.0/24
95.48.0.0/14
81.52.142.0/23
193.252.133.0/24
193.252.117.0/24
193.252.118.0/24
193.252.121.0/24
193.252.122.0/24
193.252.123.0/24
80.12.245.0/24
193.252.148.0/24
193.252.149.0/24
194.2.142.0/24
188.47.0.0/16
188.126.128.0/19
212.53.0.0/20
188.47.192.0/18
178.56.0.0/16
90.84.144.0/23
90.84.146.0/24
178.42.0.0/15
90.169.128.0/19
213.147.128.0/19
178.237.96.0/20
91.87.128.0/19
178.50.0.0/15
46.134.0.0/16
46.170.0.0/15
46.251.160.0/19
31.60.0.0/14
31.61.128.0/21
31.193.48.0/21
217.98.40.0/24
217.98.41.0/24
217.98.42.0/24
217.98.43.0/24
37.47.0.0/16
37.108.0.0/16
80.12.79.0/24
81.52.185.0/24
37.225.0.0/16
37.228.0.0/18
80.10.159.0/24
5.184.0.0/15
81.52.188.0/24
5.184.0.0/16
31.193.54.0/23
185.3.64.0/22
90.84.151.0/24
90.84.132.0/24
194.2.203.0/24
178.237.98.0/24
194.3.138.0/24
80.10.161.0/24
80.12.68.0/24
90.117.0.0/19
90.117.192.0/19
194.2.204.0/24
62.88.0.0/17
85.10.64.0/18
212.87.96.0/19
194.2.209.0/24
194.135.196.0/22
194.2.205.0/24
89.39.180.0/22
193.253.79.0/24
90.71.0.0/16
90.74.0.0/16
90.75.0.0/16
90.69.0.0/16
80.10.46.0/24
194.2.113.0/24
90.77.0.0/16
90.106.0.0/16
92.187.0.0/16
92.186.0.0/16
92.176.0.0/16
92.177.0.0/16
185.124.36.0/22
92.185.0.0/16
161.106.0.0/16
90.94.0.0/16
194.3.8.0/24
194.2.208.0/24
92.190.0.0/16
194.3.139.0/24
90.68.0.0/16
92.191.0.0/16
92.189.0.0/16
193.251.116.0/24
193.253.78.0/24
193.253.170.0/24
80.12.243.0/24
90.84.39.0/24
90.84.40.0/21
80.10.184.0/21
193.253.16.0/20
79.163.128.0/17
194.3.137.0/24
194.3.138.0/23
194.3.140.0/22
194.3.144.0/20
194.3.192.0/18
194.2.0.0/18
194.2.64.0/21
194.2.72.0/23
194.2.76.0/24
194.2.78.0/23
194.2.80.0/21
194.2.96.0/19
194.2.128.0/20
194.2.144.0/21
194.2.152.0/23
194.2.156.0/22
194.2.160.0/19
194.2.192.0/18
194.3.0.0/17
194.3.128.0/21
89.44.184.0/22
93.117.80.0/20
145.1.128.0/17
89.44.48.0/20
188.208.0.0/20
188.240.128.0/20
80.12.250.0/24
91.250.128.0/18
193.124.1.0/24
193.124.25.0/24
193.124.37.0/24
193.124.43.0/24
193.124.51.0/24
193.124.61.0/24
193.124.70.0/23
193.124.81.0/24
193.124.85.0/24
193.124.120.0/24
193.124.132.0/24
193.124.135.0/24
193.124.255.0/24
194.58.35.0/24
194.58.80.0/23
194.58.84.0/22
194.135.0.0/24
194.135.3.0/24
194.135.19.0/24
194.135.28.0/23
194.135.31.0/24
194.135.56.0/22
194.135.76.0/22
194.135.134.0/24
193.124.31.0/24
193.124.32.0/24
194.135.101.0/24
194.135.102.0/24
194.135.125.0/24
194.135.126.0/23
194.58.28.0/23
194.58.30.0/24
80.12.253.0/24
89.44.16.0/20
89.47.16.0/20
93.118.64.0/20
46.102.160.0/21
77.81.168.0/21
85.204.152.0/21
86.104.112.0/21
188.208.40.0/21
90.84.240.0/21
80.10.43.0/24
89.200.184.0/21
80.10.47.0/24
193.252.80.0/21
194.2.247.0/24
90.84.192.0/21
90.174.0.0/16
188.240.128.0/21
93.117.80.0/21
93.117.88.0/21
77.81.168.0/22
77.81.172.0/22
193.124.31.0/24
193.124.32.0/24
194.58.30.0/24
194.135.101.0/24
194.135.102.0/24
194.135.125.0/24
92.182.2.0/24
92.182.4.0/24
185.132.192.0/22
92.182.6.0/24
91.243.128.0/19
113.203.128.0/18
193.251.156.0/24
80.12.254.0/24
90.84.184.0/21
92.182.8.0/24
92.182.10.0/24
92.182.12.0/24
92.182.14.0/24
176.104.64.0/19
92.182.16.0/24
92.182.18.0/24
212.232.112.0/20
92.182.20.0/24
92.182.7.0/24
92.182.22.0/24
92.182.24.0/24
92.182.26.0/24
92.182.28.0/24
92.182.30.0/24
92.182.32.0/24
92.182.34.0/24
92.182.36.0/24
92.182.38.0/24
92.182.40.0/24
92.182.42.0/24
92.182.44.0/24
92.182.46.0/24
92.182.48.0/24
92.182.50.0/24
92.182.52.0/24
92.182.54.0/24
92.182.58.0/24
92.182.60.0/24
92.182.62.0/24
92.182.64.0/24
90.84.15.0/24
92.182.66.0/24
92.182.68.0/24
92.182.70.0/24
194.2.70.0/24
194.2.71.0/24
92.182.74.0/24
92.182.76.0/24
92.182.78.0/24
92.182.80.0/24
92.182.82.0/24
92.182.84.0/24
92.182.86.0/24
90.84.176.0/21
92.182.88.0/24
92.182.90.0/24
92.182.92.0/24
92.182.94.0/24
92.182.96.0/24
92.182.98.0/24
92.182.100.0/24
161.199.192.0/22
193.251.140.0/24
193.251.142.0/24
92.182.102.0/24
92.182.104.0/24
92.182.106.0/24
92.182.108.0/24
90.84.14.0/24
92.182.110.0/24
64.225.144.0/21
64.225.160.0/19
64.225.192.0/19
64.226.160.0/19
64.225.144.0/22
64.225.148.0/22
149.74.0.0/16
62.36.48.0/22
62.36.56.0/21
92.182.112.0/24
92.182.114.0/24
92.182.116.0/24
92.182.118.0/24
92.182.120.0/24
80.12.249.0/24
92.182.122.0/24
90.84.11.0/24
92.182.124.0/24
92.182.126.0/24
92.182.3.0/24
81.52.202.0/24
92.182.5.0/24
92.182.37.0/24
90.84.148.0/24
92.182.9.0/24
92.182.11.0/24
92.182.13.0/24
92.182.15.0/24
92.182.17.0/24
92.182.75.0/24
92.182.19.0/24
92.182.21.0/24
81.52.166.0/24
81.52.167.0/24
81.52.168.0/24
81.52.169.0/24
